corridor_id,receiver_id,order,grid_i,grid_j,X_EPSG5179,Y_EPSG5179,lat,lon,Lden_db,SEL_total_db,LAeq_day_db
corridor_0,13168,13168,111,102,1148550,1736650,35.61481,129.1402062,4.541812061,47.16683099,-3.959219029
corridor_0,13169,13169,112,102,1148650,1736650,35.614795,129.1413099,3.916281818,46.54130074,-4.584749272
corridor_0,13170,13170,113,102,1148750,1736650,35.6147799,129.1424137,3.196231007,45.82124993,-5.304800084
corridor_0,13171,13171,114,102,1148850,1736650,35.6147649,129.1435174,2.537402271,45.1624212,-5.963628819
corridor_0,13172,13172,115,102,1148950,1736650,35.6147498,129.1446211,1.869040608,44.49405953,-6.631990483
corridor_0,13173,13173,116,102,1149050,1736650,35.6147347,129.1457249,0.925051807,43.55007073,-7.575979283
corridor_0,13174,13174,117,102,1149150,1736650,35.6147196,129.1468286,0.191062092,42.81608102,-8.309968999
corridor_0,13175,13175,118,102,1149250,1736650,35.6147045,129.1479324,-1.399815441,41.22520348,-9.900846532
corridor_0,13176,13176,119,102,1149350,1736650,35.6146894,129.1490361,-4.45735252,38.1676664,-12.95838361
corridor_0,13193,13193,119,103,1149350,1736750,35.6155907,129.1490546,-4.998028637,37.62699029,-13.49905973
corridor_0,13194,13194,118,103,1149250,1736750,35.6156058,129.1479508,-1.442032696,41.18298623,-9.943063787
corridor_0,13195,13195,117,103,1149150,1736750,35.6156209,129.1468471,-0.190983654,42.43403527,-8.692014745
corridor_0,13196,13196,116,103,1149050,1736750,35.615636,129.1457433,0.872317432,43.49733636,-7.628713658
corridor_0,13197,13197,115,103,1148950,1736750,35.6156511,129.1446396,1.698508381,44.32352731,-6.80252271
corridor_0,13198,13198,114,103,1148850,1736750,35.6156661,129.1435359,2.367526173,44.9925451,-6.133504918
corridor_0,13199,13199,113,103,1148750,1736750,35.6156812,129.1424321,3.117694019,45.74271294,-5.383337071
corridor_0,13200,13200,112,103,1148650,1736750,35.6156962,129.1413284,3.779578327,46.40459725,-4.721452764
corridor_0,13201,13201,111,103,1148550,1736750,35.6157113,129.1402246,4.421649098,47.04666802,-4.079381993
corridor_0,13202,13202,110,103,1148450,1736750,35.6157263,129.1391208,5.074362873,47.6993818,-3.426668218
corridor_0,13203,13203,109,103,1148350,1736750,35.6157413,129.1380171,5.745299458,48.37031838,-2.755731633
corridor_0,13204,13204,108,103,1148250,1736750,35.6157563,129.1369133,6.735983967,49.36100289,-1.765047124
corridor_0,13205,13205,107,103,1148150,1736750,35.6157713,129.1358096,7.528681873,50.1537008,-0.972349217
corridor_0,13206,13206,106,103,1148050,1736750,35.6157863,129.1347058,8.279795765,50.90481469,-0.221235326
corridor_0,13207,13207,105,103,1147950,1736750,35.6158013,129.1336021,9.057494282,51.68251321,0.556463191
corridor_0,13208,13208,104,103,1147850,1736750,35.6158162,129.1324983,9.875987171,52.5010061,1.37495608
corridor_0,13209,13209,103,103,1147750,1736750,35.6158312,129.1313946,10.71067345,53.33569238,2.20964236
corridor_0,13210,13210,102,103,1147650,1736750,35.6158461,129.1302908,11.21622384,53.84124276,2.715192744
corridor_0,13211,13211,101,103,1147550,1736750,35.6158611,129.129187,11.66270363,54.28772256,3.161672542
corridor_0,13212,13212,100,103,1147450,1736750,35.615876,129.1280833,12.0100013,54.63502023,3.50897021
corridor_0,13213,13213,99,103,1147350,1736750,35.6158909,129.1269795,12.1101104,54.73512933,3.60907931
corridor_0,13214,13214,98,103,1147250,1736750,35.6159058,129.1258758,12.17143929,54.79645821,3.670408198
corridor_0,13215,13215,97,103,1147150,1736750,35.6159207,129.124772,12.1166259,54.74164483,3.615594813
corridor_0,13216,13216,96,103,1147050,1736750,35.6159356,129.1236682,11.96768486,54.59270379,3.466653773
corridor_0,13217,13217,95,103,1146950,1736750,35.6159505,129.1225645,11.83220208,54.457221,3.331170985
corridor_0,13218,13218,94,103,1146850,1736750,35.6159653,129.1214607,11.77442849,54.39944741,3.273397395
corridor_0,13219,13219,93,103,1146750,1736750,35.6159802,129.1203569,11.81111443,54.43613335,3.310083339
corridor_0,13220,13220,92,103,1146650,1736750,35.615995,129.1192532,11.96713555,54.59215447,3.466104457
corridor_0,13221,13221,91,103,1146550,1736750,35.6160098,129.1181494,12.15634072,54.78135964,3.655309627
corridor_0,13222,13222,90,103,1146450,1736750,35.6160247,129.1170456,12.3773185,55.00233743,3.87628741
corridor_0,13223,13223,89,103,1146350,1736750,35.6160395,129.1159419,12.51497948,55.13999841,4.01394839
corridor_0,13224,13224,88,103,1146250,1736750,35.6160543,129.1148381,12.64301979,55.26803872,4.141988704
corridor_0,13225,13225,87,103,1146150,1736750,35.6160691,129.1137343,12.5801574,55.20517632,4.079126307
corridor_0,13226,13226,86,103,1146050,1736750,35.6160839,129.1126306,11.92178261,54.54680154,3.420751521
corridor_0,13227,13227,85,103,1145950,1736750,35.6160986,129.1115268,11.23224175,53.85726067,2.731210658
corridor_0,13228,13228,84,103,1145850,1736750,35.6161134,129.110423,10.53655541,53.16157433,2.035524318
corridor_0,13229,13229,83,103,1145750,1736750,35.6161281,129.1093192,9.800105213,52.42512414,1.299074122
corridor_0,13230,13230,82,103,1145650,1736750,35.6161429,129.1082155,9.040728687,51.66574761,0.539697597
corridor_0,13231,13231,81,103,1145550,1736750,35.6161576,129.1071117,8.309584736,50.93460366,-0.191446355
corridor_0,13232,13232,80,103,1145450,1736750,35.6161723,129.1060079,7.598651051,50.22366998,-0.90238004
corridor_0,13233,13233,79,103,1145350,1736750,35.616187,129.1049041,6.507121204,49.13214013,-1.993909886
corridor_0,13234,13234,78,103,1145250,1736750,35.6162017,129.1038004,5.910193562,48.53521249,-2.590837529
corridor_0,13235,13235,77,103,1145150,1736750,35.6162164,129.1026966,5.270999073,47.896018,-3.230032018
corridor_0,13236,13236,76,103,1145050,1736750,35.6162311,129.1015928,4.613898396,47.23891732,-3.887132695
corridor_0,13237,13237,75,103,1144950,1736750,35.6162458,129.100489,4.061122059,46.68614098,-4.439909032
corridor_0,13238,13238,74,103,1144850,1736750,35.6162604,129.0993852,3.434233784,46.05925271,-5.066797307
corridor_0,13239,13239,73,103,1144750,1736750,35.6162751,129.0982814,2.804198383,45.42921731,-5.696832707
corridor_0,13240,13240,72,103,1144650,1736750,35.6162897,129.0971777,2.044570088,44.66958901,-6.456461003
corridor_0,13241,13241,71,103,1144550,1736750,35.6163044,129.0960739,1.743598103,44.36861703,-6.757432988
corridor_0,13242,13242,70,103,1144450,1736750,35.616319,129.0949701,2.187529682,44.81254861,-6.313501409
corridor_0,13243,13243,69,103,1144350,1736750,35.6163336,129.0938663,1.571810841,44.19682977,-6.92922025
corridor_0,13244,13244,68,103,1144250,1736750,35.6163482,129.0927625,0.50975716,43.13477608,-7.991273931
corridor_0,13245,13245,67,103,1144150,1736750,35.6163628,129.0916587,1.434836506,44.05985543,-7.066194585
corridor_0,13246,13246,66,103,1144050,1736750,35.6163774,129.090555,2.137133717,44.76215264,-6.363897374
corridor_0,13247,13247,65,103,1143950,1736750,35.6163919,129.0894512,2.811484455,45.43650338,-5.689546636
corridor_0,13248,13248,64,103,1143850,1736750,35.6164065,129.0883474,3.450812458,46.07583138,-5.050218633
corridor_0,13249,13249,63,103,1143750,1736750,35.616421,129.0872436,4.652487873,47.2775068,-3.848543218
corridor_0,13250,13250,62,103,1143650,1736750,35.6164356,129.0861398,5.417098164,48.04211709,-3.083932927
corridor_0,13251,13251,61,103,1143550,1736750,35.6164501,129.085036,6.150054096,48.77507302,-2.350976995
corridor_0,13252,13252,60,103,1143450,1736750,35.6164646,129.0839322,6.685576557,49.31059548,-1.815454534
corridor_0,13253,13253,59,103,1143350,1736750,35.6164791,129.0828284,7.197966694,49.82298562,-1.303064397
corridor_0,13254,13254,58,103,1143250,1736750,35.6164936,129.0817246,7.735663532,50.36068246,-0.765367558
corridor_0,13255,13255,57,103,1143150,1736750,35.6165081,129.0806208,8.198058247,50.82307717,-0.302972844
corridor_0,13256,13256,56,103,1143050,1736750,35.6165226,129.079517,8.663210987,51.28822991,0.162179896
corridor_0,13257,13257,55,103,1142950,1736750,35.6165371,129.0784132,9.170561909,51.79558083,0.669530818
corridor_0,13258,13258,54,103,1142850,1736750,35.6165515,129.0773094,9.668414234,52.29343316,1.167383143
corridor_0,13259,13259,53,103,1142750,1736750,35.616566,129.0762056,10.24116814,52.86618707,1.74013705
corridor_0,13260,13260,52,103,1142650,1736750,35.6165804,129.0751018,10.78909981,53.41411874,2.288068721
corridor_0,13261,13261,51,103,1142550,1736750,35.6165949,129.073998,11.27476036,53.89977929,2.773729274
corridor_0,13262,13262,50,103,1142450,1736750,35.6166093,129.0728942,11.94258416,54.56760308,3.441553065
corridor_0,13263,13263,49,103,1142350,1736750,35.6166237,129.0717904,12.4382621,55.06328103,3.937231013
corridor_0,13264,13264,48,103,1142250,1736750,35.6166381,129.0706866,12.84226143,55.46728036,4.341230342
corridor_0,13265,13265,47,103,1142150,1736750,35.6166525,129.0695828,13.12073433,55.74575326,4.619703242
corridor_0,13266,13266,46,103,1142050,1736750,35.6166668,129.068479,13.29288399,55.91790292,4.791852901
corridor_0,13267,13267,45,103,1141950,1736750,35.6166812,129.0673752,13.31725228,55.9422712,4.816221187
corridor_0,13268,13268,44,103,1141850,1736750,35.6166956,129.0662714,13.28795159,55.91297051,4.786920497
corridor_0,13269,13269,43,103,1141750,1736750,35.6167099,129.0651676,13.28055489,55.90557381,4.779523799
corridor_0,13270,13270,42,103,1141650,1736750,35.6167243,129.0640638,13.28562462,55.91064355,4.784593532
corridor_0,13271,13271,41,103,1141550,1736750,35.6167386,129.06296,13.32900155,55.95402047,4.827970454
corridor_0,13272,13272,40,103,1141450,1736750,35.6167529,129.0618562,13.35435402,55.97937295,4.853322932
corridor_0,13273,13273,39,103,1141350,1736750,35.6167672,129.0607524,13.37181389,55.99683282,4.870782802
corridor_0,13274,13274,38,103,1141250,1736750,35.6167815,129.0596486,13.37292015,55.99793908,4.871889064
corridor_0,13275,13275,37,103,1141150,1736750,35.6167958,129.0585448,13.32310784,55.94812676,4.822076747
corridor_0,13276,13276,36,103,1141050,1736750,35.6168101,129.057441,13.25680077,55.88181969,4.755769679
corridor_0,13277,13277,35,103,1140950,1736750,35.6168243,129.0563371,13.13600457,55.76102349,4.634973475
corridor_0,13278,13278,34,103,1140850,1736750,35.6168386,129.0552333,12.9647094,55.58972832,4.463678309
corridor_0,13279,13279,33,103,1140750,1736750,35.6168528,129.0541295,12.77401268,55.39903161,4.272981593
corridor_0,13280,13280,32,103,1140650,1736750,35.6168671,129.0530257,12.45899498,55.08401391,3.957963893
corridor_0,13281,13281,31,103,1140550,1736750,35.6168813,129.0519219,12.07760537,54.70262429,3.576574275
corridor_0,13282,13282,30,103,1140450,1736750,35.6168955,129.0508181,11.59205162,54.21707055,3.091020534
corridor_0,13283,13283,29,103,1140350,1736750,35.6169097,129.0497143,10.92011559,53.54513451,2.419084498
corridor_0,13284,13284,28,103,1140250,1736750,35.6169239,129.0486104,10.03616249,52.66118142,1.535131404
corridor_0,13285,13285,27,103,1140150,1736750,35.6169381,129.0475066,9.184100269,51.80911919,0.683069179
corridor_0,13286,13286,26,103,1140050,1736750,35.6169523,129.0464028,8.332427143,50.95744607,-0.168603948
corridor_0,13287,13287,25,103,1139950,1736750,35.6169664,129.045299,7.524138569,50.14915749,-0.976892522
corridor_0,13288,13288,24,103,1139850,1736750,35.6169806,129.0441952,6.659110188,49.28412911,-1.841920903
corridor_0,13289,13289,23,103,1139750,1736750,35.6169947,129.0430913,5.867804646,48.49282357,-2.633226445
corridor_0,13290,13290,22,103,1139650,1736750,35.6170089,129.0419875,5.05361092,47.67862984,-3.447420171
corridor_0,13291,13291,21,103,1139550,1736750,35.617023,129.0408837,4.327639698,46.95265862,-4.173391393
corridor_0,13292,13292,20,103,1139450,1736750,35.6170371,129.0397799,3.471446156,46.09646508,-5.029584935
corridor_0,13293,13293,19,103,1139350,1736750,35.6170512,129.0386761,2.757102131,45.38212106,-5.74392896
corridor_0,13294,13294,18,103,1139250,1736750,35.6170653,129.0375722,1.835032581,44.46005151,-6.665998509
corridor_0,13295,13295,17,103,1139150,1736750,35.6170794,129.0364684,1.059153675,43.6841726,-7.441877416
corridor_0,13296,13296,16,103,1139050,1736750,35.6170935,129.0353646,0.112307667,42.73732659,-8.388723424
corridor_0,13297,13297,15,103,1138950,1736750,35.6171075,129.0342607,-0.951138378,41.67388055,-9.452169469
corridor_0,13298,13298,14,103,1138850,1736750,35.6171216,129.0331569,-2.19809425,40.42692467,-10.69912534
corridor_0,13299,13299,13,103,1138750,1736750,35.6171356,129.0320531,-3.313671947,39.31134698,-11.81470304
corridor_0,13300,13300,12,103,1138650,1736750,35.6171497,129.0309493,-5.129441143,37.49557778,-13.63047223
corridor_0,13301,13301,11,103,1138550,1736750,35.6171637,129.0298454,-10.71385467,31.91116425,-19.21488576
corridor_0,13324,13324,11,104,1138550,1736850,35.618065,129.0298626,-8.98689735,33.63812157,-17.48792844
corridor_0,13325,13325,12,104,1138650,1736850,35.618051,129.0309664,-5.069908977,37.55510995,-13.57094007
corridor_0,13326,13326,13,104,1138750,1736850,35.618037,129.0320703,-3.252301098,39.37271783,-11.75333219
corridor_0,13327,13327,14,104,1138850,1736850,35.6180229,129.0331741,-1.832074047,40.79294488,-10.33310514
corridor_0,13328,13328,15,104,1138950,1736850,35.6180089,129.034278,-0.666783214,41.95823571,-9.167814305
corridor_0,13329,13329,16,104,1139050,1736850,35.6179948,129.0353818,0.376547932,43.00156686,-8.124483159
corridor_0,13330,13330,17,104,1139150,1736850,35.6179807,129.0364856,1.152667164,43.77768609,-7.348363927
corridor_0,13331,13331,18,104,1139250,1736850,35.6179666,129.0375895,2.038760304,44.66377923,-6.462270787
corridor_0,13332,13332,19,104,1139350,1736850,35.6179525,129.0386933,2.866721272,45.4917402,-5.634309819
corridor_0,13333,13333,20,104,1139450,1736850,35.6179384,129.0397972,3.597792744,46.22281167,-4.903238347
corridor_0,13334,13334,21,104,1139550,1736850,35.6179243,129.040901,4.404524921,47.02954385,-4.096506169
corridor_0,13335,13335,22,104,1139650,1736850,35.6179102,129.0420048,5.268244862,47.89326379,-3.232786229
corridor_0,13336,13336,23,104,1139750,1736850,35.6178961,129.0431087,6.073287129,48.69830605,-2.427743962
corridor_0,13337,13337,24,104,1139850,1736850,35.6178819,129.0442125,6.934569477,49.5595884,-1.566461614
corridor_0,13338,13338,25,104,1139950,1736850,35.6178678,129.0453163,7.781031727,50.40605065,-0.719999364
corridor_0,13339,13339,26,104,1140050,1736850,35.6178536,129.0464202,8.650179981,51.27519891,0.14914889
corridor_0,13340,13340,27,104,1140150,1736850,35.6178394,129.047524,9.569258808,52.19427773,1.068227717
corridor_0,13341,13341,28,104,1140250,1736850,35.6178252,129.0486278,10.49033654,53.11535546,1.989305446
corridor_0,13342,13342,29,104,1140350,1736850,35.617811,129.0497316,11.37034523,53.99536416,2.869314143
corridor_0,13343,13343,30,104,1140450,1736850,35.6177968,129.0508355,12.12645638,54.7514753,3.625425288
corridor_0,13344,13344,31,104,1140550,1736850,35.6177826,129.0519393,12.71594536,55.34096429,4.214914271
corridor_0,13345,13345,32,104,1140650,1736850,35.6177684,129.0530431,13.07196724,55.69698617,4.570936152
corridor_0,13346,13346,33,104,1140750,1736850,35.6177541,129.054147,13.1932975,55.81831643,4.692266414
corridor_0,13347,13347,34,104,1140850,1736850,35.6177399,129.0552508,13.24957192,55.87459084,4.748540828
corridor_0,13348,13348,35,104,1140950,1736850,35.6177256,129.0563546,13.39478981,56.01980874,4.893758723
corridor_0,13349,13349,36,104,1141050,1736850,35.6177114,129.0574584,13.43895638,56.0639753,4.937925288
corridor_0,13350,13350,37,104,1141150,1736850,35.6176971,129.0585623,13.46662819,56.09164712,4.965597102
corridor_0,13351,13351,38,104,1141250,1736850,35.6176828,129.0596661,13.40636361,56.03138253,4.905332515
corridor_0,13352,13352,39,104,1141350,1736850,35.6176685,129.0607699,13.38285744,56.00787637,4.88182635
corridor_0,13353,13353,40,104,1141450,1736850,35.6176542,129.0618737,13.34877312,55.97379205,4.84774203
corridor_0,13354,13354,41,104,1141550,1736850,35.6176399,129.0629775,13.30641091,55.93142983,4.805379817
corridor_0,13355,13355,42,104,1141650,1736850,35.6176256,129.0640814,13.37554467,56.00056359,4.874513576
corridor_0,13356,13356,43,104,1141750,1736850,35.6176112,129.0651852,13.28086769,55.90588662,4.779836604
corridor_0,13357,13357,44,104,1141850,1736850,35.6175969,129.066289,13.30094445,55.92596337,4.799913356
corridor_0,13358,13358,45,104,1141950,1736850,35.6175825,129.0673928,13.299945,55.92496392,4.798913905
corridor_0,13359,13359,46,104,1142050,1736850,35.6175682,129.0684966,13.2220031,55.84702203,4.720972011
corridor_0,13360,13360,47,104,1142150,1736850,35.6175538,129.0696005,12.91341317,55.53843209,4.412382075
corridor_0,13361,13361,48,104,1142250,1736850,35.6175394,129.0707043,12.54411614,55.16913506,4.043085048
corridor_0,13362,13362,49,104,1142350,1736850,35.617525,129.0718081,12.08613503,54.71115395,3.585103938
corridor_0,13363,13363,50,104,1142450,1736850,35.6175106,129.0729119,11.55851281,54.18353173,3.057481715
corridor_0,13364,13364,51,104,1142550,1736850,35.6174962,129.0740157,10.88553536,53.51055428,2.384504268
corridor_0,13365,13365,52,104,1142650,1736850,35.6174817,129.0751195,10.36479103,52.98980996,1.863759944
corridor_0,13366,13366,53,104,1142750,1736850,35.6174673,129.0762233,9.833380817,52.45839974,1.332349727
corridor_0,13367,13367,54,104,1142850,1736850,35.6174528,129.0773271,9.26272118,51.8877401,0.761690089
corridor_0,13368,13368,55,104,1142950,1736850,35.6174384,129.0784309,8.751772999,51.37679192,0.250741908
corridor_0,13369,13369,56,104,1143050,1736850,35.6174239,129.0795348,8.253314137,50.87833306,-0.247716954
corridor_0,13370,13370,57,104,1143150,1736850,35.6174094,129.0806386,7.802008747,50.42702767,-0.699022344
corridor_0,13371,13371,58,104,1143250,1736850,35.617395,129.0817424,7.303492664,49.92851159,-1.197538426
corridor_0,13372,13372,59,104,1143350,1736850,35.6173805,129.0828462,6.756915211,49.38193414,-1.74411588
corridor_0,13373,13373,60,104,1143450,1736850,35.6173659,129.08395,6.189173817,48.81419274,-2.311857274
corridor_0,13374,13374,61,104,1143550,1736850,35.6173514,129.0850538,5.645949482,48.27096841,-2.855081609
corridor_0,13375,13375,62,104,1143650,1736850,35.6173369,129.0861576,4.936518787,47.56153771,-3.564512303
corridor_0,13376,13376,63,104,1143750,1736850,35.6173224,129.0872614,3.495741963,46.12076089,-5.005289128
corridor_0,13377,13377,64,104,1143850,1736850,35.6173078,129.0883652,2.932471394,45.55749032,-5.568559697
corridor_0,13378,13378,65,104,1143950,1736850,35.6172932,129.089469,2.365267872,44.9902868,-6.135763219
corridor_0,13379,13379,66,104,1144050,1736850,35.6172787,129.0905728,1.659911274,44.2849302,-6.841119817
corridor_0,13380,13380,67,104,1144150,1736850,35.6172641,129.0916766,0.897616505,43.52263543,-7.603414586
corridor_0,13381,13381,68,104,1144250,1736850,35.6172495,129.0927804,-0.103649975,42.52136895,-8.604681066
corridor_0,13382,13382,69,104,1144350,1736850,35.6172349,129.0938842,0.718676685,43.34369561,-7.782354405
corridor_0,13383,13383,70,104,1144450,1736850,35.6172203,129.094988,0.151171803,42.77619073,-8.349859288
corridor_0,13384,13384,71,104,1144550,1736850,35.6172057,129.0960918,0.68989098,43.3149099,-7.811140111
corridor_0,13385,13385,72,104,1144650,1736850,35.617191,129.0971956,1.803168415,44.42818734,-6.697862676
corridor_0,13386,13386,73,104,1144750,1736850,35.6171764,129.0982994,2.469252705,45.09427163,-6.031778386
corridor_0,13387,13387,74,104,1144850,1736850,35.6171617,129.0994032,3.120055317,45.74507424,-5.380975774
corridor_0,13388,13388,75,104,1144950,1736850,35.6171471,129.100507,3.743586659,46.36860558,-4.757444432
corridor_0,13389,13389,76,104,1145050,1736850,35.6171324,129.1016108,4.382784962,47.00780389,-4.118246129
corridor_0,13390,13390,77,104,1145150,1736850,35.6171177,129.1027146,4.982001423,47.60702035,-3.519029668
corridor_0,13391,13391,78,104,1145250,1736850,35.617103,129.1038183,5.683261036,48.30827996,-2.817770055
corridor_0,13392,13392,79,104,1145350,1736850,35.6170883,129.1049221,6.417449116,49.04246804,-2.083581975
corridor_0,13393,13393,80,104,1145450,1736850,35.6170736,129.1060259,7.364615559,49.98963448,-1.136415532
corridor_0,13394,13394,81,104,1145550,1736850,35.6170589,129.1071297,8.103671192,50.72869012,-0.397359899
corridor_0,13395,13395,82,104,1145650,1736850,35.6170442,129.1082335,8.816802143,51.44182107,0.315771052
corridor_0,13396,13396,83,104,1145750,1736850,35.6170294,129.1093373,9.510211109,52.13523003,1.009180018
corridor_0,13397,13397,84,104,1145850,1736850,35.6170147,129.1104411,10.16927636,52.79429528,1.668245265
corridor_0,13398,13398,85,104,1145950,1736850,35.6169999,129.1115449,11.0613662,53.68638512,2.560335109
corridor_0,13399,13399,86,104,1146050,1736850,35.6169851,129.1126486,11.78378975,54.40880868,3.282758662
corridor_0,13400,13400,87,104,1146150,1736850,35.6169704,129.1137524,12.05525887,54.68027779,3.554227778
corridor_0,13401,13401,88,104,1146250,1736850,35.6169556,129.1148562,12.48472512,55.10974404,3.983694026
corridor_0,13402,13402,89,104,1146350,1736850,35.6169408,129.11596,12.67119133,55.29621026,4.170160243
corridor_0,13403,13403,90,104,1146450,1736850,35.616926,129.1170638,12.49605477,55.12107369,3.995023677
corridor_0,13404,13404,91,104,1146550,1736850,35.6169111,129.1181676,12.28787529,54.91289422,3.786844203
corridor_0,13405,13405,92,104,1146650,1736850,35.6168963,129.1192713,12.12598336,54.75100228,3.624952266
corridor_0,13406,13406,93,104,1146750,1736850,35.6168815,129.1203751,11.98571312,54.61073205,3.484682033
corridor_0,13407,13407,94,104,1146850,1736850,35.6168666,129.1214789,11.97120201,54.59622094,3.470170924
corridor_0,13408,13408,95,104,1146950,1736850,35.6168517,129.1225827,11.9953376,54.62035653,3.494306514
corridor_0,13409,13409,96,104,1147050,1736850,35.6168369,129.1236865,12.08246148,54.7074804,3.581430385
corridor_0,13410,13410,97,104,1147150,1736850,35.616822,129.1247902,12.18192208,54.806941,3.680890986
corridor_0,13411,13411,98,104,1147250,1736850,35.6168071,129.125894,12.21932518,54.84434411,3.718294093
corridor_0,13412,13412,99,104,1147350,1736850,35.6167922,129.1269978,12.15744316,54.78246209,3.656412074
corridor_0,13413,13413,100,104,1147450,1736850,35.6167773,129.1281016,12.1104995,54.73551842,3.60946841
corridor_0,13414,13414,101,104,1147550,1736850,35.6167624,129.1292053,11.91089165,54.53591058,3.40986056
corridor_0,13415,13415,102,104,1147650,1736850,35.6167474,129.1303091,11.33147728,53.95649621,2.830446193
corridor_0,13416,13416,103,104,1147750,1736850,35.6167325,129.1314129,10.66498864,53.29000756,2.163957545
corridor_0,13417,13417,104,104,1147850,1736850,35.6167175,129.1325166,9.694502949,52.31952187,1.193471858
corridor_0,13418,13418,105,104,1147950,1736850,35.6167026,129.1336204,8.857745289,51.48276421,0.356714198
corridor_0,13419,13419,106,104,1148050,1736850,35.6166876,129.1347242,8.084872364,50.70989129,-0.416158727
corridor_0,13420,13420,107,104,1148150,1736850,35.6166726,129.1358279,7.354949116,49.97996804,-1.146081975
corridor_0,13421,13421,108,104,1148250,1736850,35.6166576,129.1369317,6.537894367,49.16291329,-1.963136724
corridor_0,13422,13422,109,104,1148350,1736850,35.6166426,129.1380355,5.58788216,48.21290108,-2.913148931
corridor_0,13423,13423,110,104,1148450,1736850,35.6166276,129.1391392,4.912787556,47.53780648,-3.588243535
corridor_0,13424,13424,111,104,1148550,1736850,35.6166126,129.140243,4.322409748,46.94742867,-4.178621343
corridor_0,13425,13425,112,104,1148650,1736850,35.6165975,129.1413468,3.604453205,46.22947213,-4.896577886
corridor_0,13426,13426,113,104,1148750,1736850,35.6165825,129.1424505,2.954352497,45.57937142,-5.546678594
corridor_0,13427,13427,114,104,1148850,1736850,35.6165674,129.1435543,2.296511768,44.92153069,-6.204519322
corridor_0,13428,13428,115,104,1148950,1736850,35.6165524,129.1446581,1.514895557,44.13991448,-6.986135533
corridor_0,13429,13429,116,104,1149050,1736850,35.6165373,129.1457618,0.675204395,43.30022332,-7.825826695
corridor_0,13430,13430,117,104,1149150,1736850,35.6165222,129.1468656,-0.238781811,42.38623711,-8.739812901
corridor_0,13431,13431,118,104,1149250,1736850,35.6165071,129.1479693,-1.725109936,40.89990899,-10.22614103
corridor_0,13432,13432,119,104,1149350,1736850,35.616492,129.1490731,-6.267098308,36.35792062,-14.7681294
corridor_0,13449,13449,119,105,1149350,1736950,35.6173933,129.1490916,-8.053563,34.57145592,-16.55459409
corridor_0,13450,13450,118,105,1149250,1736950,35.6174084,129.1479878,-2.025006176,40.60001275,-10.52603727
corridor_0,13451,13451,117,105,1149150,1736950,35.6174235,129.1468841,-0.663918377,41.96110055,-9.164949468
corridor_0,13452,13452,116,105,1149050,1736950,35.6174386,129.1457803,0.463221668,43.08824059,-8.037809422
corridor_0,13453,13453,115,105,1148950,1736950,35.6174536,129.1446765,1.318728565,43.94374749,-7.182302526
corridor_0,13454,13454,114,105,1148850,1736950,35.6174687,129.1435727,2.011698841,44.63671777,-6.48933225
corridor_0,13455,13455,113,105,1148750,1736950,35.6174838,129.142469,2.684855579,45.3098745,-5.816175511
corridor_0,13456,13456,112,105,1148650,1736950,35.6174988,129.1413652,3.431838154,46.05685708,-5.069192937
corridor_0,13457,13457,111,105,1148550,1736950,35.6175138,129.1402614,4.106902241,46.73192117,-4.39412885
corridor_0,13458,13458,110,105,1148450,1736950,35.6175289,129.1391576,4.770167469,47.39518639,-3.730863622
corridor_0,13459,13459,109,105,1148350,1736950,35.6175439,129.1380539,5.456885456,48.08190438,-3.044145635
corridor_0,13460,13460,108,105,1148250,1736950,35.6175589,129.1369501,6.305182575,48.9302015,-2.195848516
corridor_0,13461,13461,107,105,1148150,1736950,35.6175739,129.1358463,7.124861836,49.74988076,-1.376169255
corridor_0,13462,13462,106,105,1148050,1736950,35.6175889,129.1347425,7.916247486,50.54126641,-0.584783605
corridor_0,13463,13463,105,105,1147950,1736950,35.6176038,129.1336387,8.740218281,51.36523721,0.23918719
corridor_0,13464,13464,104,105,1147850,1736950,35.6176188,129.132535,9.564601063,52.18961999,1.063569972
corridor_0,13465,13465,103,105,1147750,1736950,35.6176338,129.1314312,10.50276482,53.12778374,2.001733729
corridor_0,13466,13466,102,105,1147650,1736950,35.6176487,129.1303274,11.28129113,53.90631005,2.780260036
corridor_0,13467,13467,101,105,1147550,1736950,35.6176636,129.1292236,11.7378341,54.36285302,3.236803004
corridor_0,13468,13468,100,105,1147450,1736950,35.6176786,129.1281198,12.10137856,54.72639748,3.600347468
corridor_0,13469,13469,99,105,1147350,1736950,35.6176935,129.127016,12.20304024,54.82805917,3.702009151
corridor_0,13470,13470,98,105,1147250,1736950,35.6177084,129.1259123,12.30415261,54.92917153,3.803121516
corridor_0,13471,13471,97,105,1147150,1736950,35.6177233,129.1248085,12.26465142,54.88967034,3.763620326
corridor_0,13472,13472,96,105,1147050,1736950,35.6177382,129.1237047,12.20204461,54.82706353,3.701013515
corridor_0,13473,13473,95,105,1146950,1736950,35.617753,129.1226009,12.1576606,54.78267953,3.656629512
corridor_0,13474,13474,94,105,1146850,1736950,35.6177679,129.1214971,12.16329491,54.78831384,3.66226382
corridor_0,13475,13475,93,105,1146750,1736950,35.6177828,129.1203933,12.20469582,54.82971474,3.703664729
corridor_0,13476,13476,92,105,1146650,1736950,35.6177976,129.1192895,12.31122506,54.93624398,3.810193965
corridor_0,13477,13477,91,105,1146550,1736950,35.6178124,129.1181857,12.45237267,55.07739159,3.951341578
