order,grid_i,grid_j,X_EPSG5179,Y_EPSG5179,lat,lon
536,23,4,1139750,1726850,35.527763,129.0413807
537,24,4,1139850,1726850,35.5277489,129.0424833
538,25,4,1139950,1726850,35.5277347,129.0435859
539,26,4,1140050,1726850,35.5277206,129.0446885
540,27,4,1140150,1726850,35.5277065,129.0457911
541,28,4,1140250,1726850,35.5276924,129.0468937
542,29,4,1140350,1726850,35.5276782,129.0479963
543,30,4,1140450,1726850,35.5276641,129.0490989
544,31,4,1140550,1726850,35.5276499,129.0502015
545,32,4,1140650,1726850,35.5276357,129.0513041
546,33,4,1140750,1726850,35.5276215,129.0524067
547,34,4,1140850,1726850,35.5276073,129.0535093
548,35,4,1140950,1726850,35.5275931,129.0546119
549,36,4,1141050,1726850,35.5275789,129.0557145
550,37,4,1141150,1726850,35.5275647,129.0568171
551,38,4,1141250,1726850,35.5275504,129.0579196
552,39,4,1141350,1726850,35.5275362,129.0590222
553,40,4,1141450,1726850,35.5275219,129.0601248
554,41,4,1141550,1726850,35.5275076,129.0612274
555,42,4,1141650,1726850,35.5274934,129.06233
556,43,4,1141750,1726850,35.5274791,129.0634326
557,44,4,1141850,1726850,35.5274648,129.0645351
558,45,4,1141950,1726850,35.5274505,129.0656377
559,46,4,1142050,1726850,35.5274361,129.0667403
560,47,4,1142150,1726850,35.5274218,129.0678429
561,48,4,1142250,1726850,35.5274075,129.0689455
562,49,4,1142350,1726850,35.5273931,129.0700481
563,50,4,1142450,1726850,35.5273788,129.0711506
564,51,4,1142550,1726850,35.5273644,129.0722532
565,52,4,1142650,1726850,35.52735,129.0733558
566,53,4,1142750,1726850,35.5273356,129.0744584
567,54,4,1142850,1726850,35.5273212,129.0755609
568,55,4,1142950,1726850,35.5273068,129.0766635
569,56,4,1143050,1726850,35.5272924,129.0777661
570,57,4,1143150,1726850,35.5272779,129.0788687
571,58,4,1143250,1726850,35.5272635,129.0799712
572,59,4,1143350,1726850,35.5272491,129.0810738
573,60,4,1143450,1726850,35.5272346,129.0821764
574,61,4,1143550,1726850,35.5272201,129.0832789
575,62,4,1143650,1726850,35.5272056,129.0843815
576,63,4,1143750,1726850,35.5271911,129.0854841
577,64,4,1143850,1726850,35.5271766,129.0865867
578,65,4,1143950,1726850,35.5271621,129.0876892
579,66,4,1144050,1726850,35.5271476,129.0887918
580,67,4,1144150,1726850,35.5271331,129.0898943
581,68,4,1144250,1726850,35.5271185,129.0909969
582,69,4,1144350,1726850,35.527104,129.0920995
583,70,4,1144450,1726850,35.5270894,129.093202
584,71,4,1144550,1726850,35.5270748,129.0943046
585,72,4,1144650,1726850,35.5270603,129.0954072
586,73,4,1144750,1726850,35.5270457,129.0965097
587,74,4,1144850,1726850,35.5270311,129.0976123
588,75,4,1144950,1726850,35.5270165,129.0987148
589,76,4,1145050,1726850,35.5270018,129.0998174
590,77,4,1145150,1726850,35.5269872,129.10092
591,78,4,1145250,1726850,35.5269726,129.1020225
592,79,4,1145350,1726850,35.5269579,129.1031251
593,80,4,1145450,1726850,35.5269432,129.1042276
594,81,4,1145550,1726850,35.5269286,129.1053302
595,82,4,1145650,1726850,35.5269139,129.1064327
596,83,4,1145750,1726850,35.5268992,129.1075353
597,84,4,1145850,1726850,35.5268845,129.1086378
598,85,4,1145950,1726850,35.5268698,129.1097404
599,86,4,1146050,1726850,35.5268551,129.1108429
600,87,4,1146150,1726850,35.5268403,129.1119455
601,88,4,1146250,1726850,35.5268256,129.113048
602,89,4,1146350,1726850,35.5268108,129.1141506
603,90,4,1146450,1726850,35.5267961,129.1152531
604,91,4,1146550,1726850,35.5267813,129.1163557
605,92,4,1146650,1726850,35.5267665,129.1174582
606,93,4,1146750,1726850,35.5267517,129.1185608
607,94,4,1146850,1726850,35.5267369,129.1196633
608,95,4,1146950,1726850,35.5267221,129.1207659
609,96,4,1147050,1726850,35.5267073,129.1218684
610,97,4,1147150,1726850,35.5266924,129.1229709
611,98,4,1147250,1726850,35.5266776,129.1240735
612,99,4,1147350,1726850,35.5266627,129.125176
613,100,4,1147450,1726850,35.5266479,129.1262786
614,101,4,1147550,1726850,35.526633,129.1273811
615,102,4,1147650,1726850,35.5266181,129.1284836
616,103,4,1147750,1726850,35.5266032,129.1295862
617,104,4,1147850,1726850,35.5265883,129.1306887
618,105,4,1147950,1726850,35.5265734,129.1317912
619,106,4,1148050,1726850,35.5265585,129.1328938
620,107,4,1148150,1726850,35.5265435,129.1339963
621,108,4,1148250,1726850,35.5265286,129.1350988
622,109,4,1148350,1726850,35.5265136,129.1362014
623,110,4,1148450,1726850,35.5264987,129.1373039
624,111,4,1148550,1726850,35.5264837,129.1384064
625,112,4,1148650,1726850,35.5264687,129.139509
626,113,4,1148750,1726850,35.5264537,129.1406115
627,114,4,1148850,1726850,35.5264387,129.141714
628,115,4,1148950,1726850,35.5264237,129.1428165
629,116,4,1149050,1726850,35.5264087,129.1439191
630,117,4,1149150,1726850,35.5263936,129.1450216
631,118,4,1149250,1726850,35.5263786,129.1461241
632,119,4,1149350,1726850,35.5263635,129.1472266
633,120,4,1149450,1726850,35.5263485,129.1483292
634,121,4,1149550,1726850,35.5263334,129.1494317
635,122,4,1149650,1726850,35.5263183,129.1505342
636,123,4,1149750,1726850,35.5263032,129.1516367
637,124,4,1149850,1726850,35.5262881,129.1527392
638,125,4,1149950,1726850,35.526273,129.1538418
639,126,4,1150050,1726850,35.5262579,129.1549443
640,127,4,1150150,1726850,35.5262427,129.1560468
641,127,5,1150150,1726950,35.527144,129.1560653
642,126,5,1150050,1726950,35.5271591,129.1549628
643,125,5,1149950,1726950,35.5271743,129.1538603
644,124,5,1149850,1726950,35.5271894,129.1527577
645,123,5,1149750,1726950,35.5272045,129.1516552
646,122,5,1149650,1726950,35.5272196,129.1505527
647,121,5,1149550,1726950,35.5272347,129.1494501
648,120,5,1149450,1726950,35.5272498,129.1483476
649,119,5,1149350,1726950,35.5272648,129.1472451
650,118,5,1149250,1726950,35.5272799,129.1461425
651,117,5,1149150,1726950,35.5272949,129.14504
652,116,5,1149050,1726950,35.52731,129.1439375
653,115,5,1148950,1726950,35.527325,129.1428349
654,114,5,1148850,1726950,35.52734,129.1417324
655,113,5,1148750,1726950,35.527355,129.1406298
656,112,5,1148650,1726950,35.52737,129.1395273
657,111,5,1148550,1726950,35.527385,129.1384248
658,110,5,1148450,1726950,35.5274,129.1373222
659,109,5,1148350,1726950,35.5274149,129.1362197
660,108,5,1148250,1726950,35.5274299,129.1351171
661,107,5,1148150,1726950,35.5274448,129.1340146
662,106,5,1148050,1726950,35.5274598,129.132912
663,105,5,1147950,1726950,35.5274747,129.1318095
664,104,5,1147850,1726950,35.5274896,129.1307069
665,103,5,1147750,1726950,35.5275045,129.1296044
666,102,5,1147650,1726950,35.5275194,129.1285018
667,101,5,1147550,1726950,35.5275343,129.1273993
668,100,5,1147450,1726950,35.5275492,129.1262967
669,99,5,1147350,1726950,35.527564,129.1251942
670,98,5,1147250,1726950,35.5275789,129.1240916
671,97,5,1147150,1726950,35.5275937,129.1229891
672,96,5,1147050,1726950,35.5276086,129.1218865
673,95,5,1146950,1726950,35.5276234,129.120784
674,94,5,1146850,1726950,35.5276382,129.1196814
675,93,5,1146750,1726950,35.527653,129.1185789
676,92,5,1146650,1726950,35.5276678,129.1174763
677,91,5,1146550,1726950,35.5276826,129.1163738
678,90,5,1146450,1726950,35.5276974,129.1152712
679,89,5,1146350,1726950,35.5277121,129.1141686
680,88,5,1146250,1726950,35.5277269,129.1130661
681,87,5,1146150,1726950,35.5277416,129.1119635
682,86,5,1146050,1726950,35.5277564,129.110861
683,85,5,1145950,1726950,35.5277711,129.1097584
684,84,5,1145850,1726950,35.5277858,129.1086558
685,83,5,1145750,1726950,35.5278005,129.1075533
686,82,5,1145650,1726950,35.5278152,129.1064507
687,81,5,1145550,1726950,35.5278299,129.1053481
688,80,5,1145450,1726950,35.5278446,129.1042456
689,79,5,1145350,1726950,35.5278592,129.103143
690,78,5,1145250,1726950,35.5278739,129.1020404
691,77,5,1145150,1726950,35.5278885,129.1009379
692,76,5,1145050,1726950,35.5279031,129.0998353
693,75,5,1144950,1726950,35.5279178,129.0987327
694,74,5,1144850,1726950,35.5279324,129.0976302
695,73,5,1144750,1726950,35.527947,129.0965276
696,72,5,1144650,1726950,35.5279616,129.095425
697,71,5,1144550,1726950,35.5279762,129.0943224
698,70,5,1144450,1726950,35.5279907,129.0932199
699,69,5,1144350,1726950,35.5280053,129.0921173
700,68,5,1144250,1726950,35.5280199,129.0910147
701,67,5,1144150,1726950,35.5280344,129.0899121
702,66,5,1144050,1726950,35.5280489,129.0888096
703,65,5,1143950,1726950,35.5280634,129.087707
704,64,5,1143850,1726950,35.528078,129.0866044
705,63,5,1143750,1726950,35.5280925,129.0855018
706,62,5,1143650,1726950,35.528107,129.0843992
707,61,5,1143550,1726950,35.5281214,129.0832967
708,60,5,1143450,1726950,35.5281359,129.0821941
709,59,5,1143350,1726950,35.5281504,129.0810915
710,58,5,1143250,1726950,35.5281648,129.0799889
711,57,5,1143150,1726950,35.5281793,129.0788863
712,56,5,1143050,1726950,35.5281937,129.0777837
713,55,5,1142950,1726950,35.5282081,129.0766812
714,54,5,1142850,1726950,35.5282225,129.0755786
715,53,5,1142750,1726950,35.5282369,129.074476
716,52,5,1142650,1726950,35.5282513,129.0733734
717,51,5,1142550,1726950,35.5282657,129.0722708
718,50,5,1142450,1726950,35.5282801,129.0711682
719,49,5,1142350,1726950,35.5282944,129.0700656
720,48,5,1142250,1726950,35.5283088,129.068963
721,47,5,1142150,1726950,35.5283231,129.0678604
722,46,5,1142050,1726950,35.5283375,129.0667578
723,45,5,1141950,1726950,35.5283518,129.0656552
724,44,5,1141850,1726950,35.5283661,129.0645526
725,43,5,1141750,1726950,35.5283804,129.0634501
726,42,5,1141650,1726950,35.5283947,129.0623475
727,41,5,1141550,1726950,35.528409,129.0612449
728,40,5,1141450,1726950,35.5284232,129.0601423
729,39,5,1141350,1726950,35.5284375,129.0590397
730,38,5,1141250,1726950,35.5284517,129.0579371
731,37,5,1141150,1726950,35.528466,129.0568345
732,36,5,1141050,1726950,35.5284802,129.0557319
733,35,5,1140950,1726950,35.5284944,129.0546293
734,34,5,1140850,1726950,35.5285086,129.0535267
735,33,5,1140750,1726950,35.5285228,129.0524241
736,32,5,1140650,1726950,35.528537,129.0513215
737,31,5,1140550,1726950,35.5285512,129.0502188
738,30,5,1140450,1726950,35.5285654,129.0491162
739,29,5,1140350,1726950,35.5285795,129.0480136
740,28,5,1140250,1726950,35.5285937,129.046911
741,27,5,1140150,1726950,35.5286078,129.0458084
742,26,5,1140050,1726950,35.528622,129.0447058
743,25,5,1139950,1726950,35.5286361,129.0436032
744,24,5,1139850,1726950,35.5286502,129.0425006
745,23,5,1139750,1726950,35.5286643,129.041398
746,22,5,1139650,1726950,35.5286784,129.0402954
747,21,5,1139550,1726950,35.5286925,129.0391928
748,20,5,1139450,1726950,35.5287065,129.0380901
749,19,5,1139350,1726950,35.5287206,129.0369875
750,18,5,1139250,1726950,35.5287346,129.0358849
751,17,5,1139150,1726950,35.5287487,129.0347823
752,16,5,1139050,1726950,35.5287627,129.0336797
753,15,5,1138950,1726950,35.5287767,129.0325771
754,14,5,1138850,1726950,35.5287907,129.0314744
755,13,5,1138750,1726950,35.5288047,129.0303718
756,12,5,1138650,1726950,35.5288187,129.0292692
757,11,5,1138550,1726950,35.5288327,129.0281666
758,10,5,1138450,1726950,35.5288467,129.027064
759,9,5,1138350,1726950,35.5288606,129.0259613
760,8,5,1138250,1726950,35.5288746,129.0248587
761,7,5,1138150,1726950,35.5288885,129.0237561
762,6,5,1138050,1726950,35.5289024,129.0226535
763,5,5,1137950,1726950,35.5289164,129.0215509
764,4,5,1137850,1726950,35.5289303,129.0204482
765,3,5,1137750,1726950,35.5289442,129.0193456
766,2,5,1137650,1726950,35.5289581,129.018243
767,1,5,1137550,1726950,35.5289719,129.0171403
768,0,5,1137450,1726950,35.5289858,129.0160377
769,0,6,1137450,1727050,35.5298871,129.0160547
770,1,6,1137550,1727050,35.5298733,129.0171573
771,2,6,1137650,1727050,35.5298594,129.01826
772,3,6,1137750,1727050,35.5298455,129.0193626
773,4,6,1137850,1727050,35.5298316,129.0204652
774,5,6,1137950,1727050,35.5298177,129.0215679
775,6,6,1138050,1727050,35.5298038,129.0226705
776,7,6,1138150,1727050,35.5297899,129.0237731
777,8,6,1138250,1727050,35.5297759,129.0248758
778,9,6,1138350,1727050,35.529762,129.0259784
779,10,6,1138450,1727050,35.529748,129.027081
780,11,6,1138550,1727050,35.529734,129.0281837
781,12,6,1138650,1727050,35.5297201,129.0292863
782,13,6,1138750,1727050,35.5297061,129.0303889
783,14,6,1138850,1727050,35.5296921,129.0314916
784,15,6,1138950,1727050,35.5296781,129.0325942
785,16,6,1139050,1727050,35.529664,129.0336968
786,17,6,1139150,1727050,35.52965,129.0347995
787,18,6,1139250,1727050,35.529636,129.0359021
788,19,6,1139350,1727050,35.5296219,129.0370047
789,20,6,1139450,1727050,35.5296079,129.0381073
790,21,6,1139550,1727050,35.5295938,129.03921
791,22,6,1139650,1727050,35.5295797,129.0403126
792,23,6,1139750,1727050,35.5295656,129.0414152
793,24,6,1139850,1727050,35.5295515,129.0425178
794,25,6,1139950,1727050,35.5295374,129.0436205
795,26,6,1140050,1727050,35.5295233,129.0447231
796,27,6,1140150,1727050,35.5295092,129.0458257
797,28,6,1140250,1727050,35.529495,129.0469283
798,29,6,1140350,1727050,35.5294809,129.048031
799,30,6,1140450,1727050,35.5294667,129.0491336
800,31,6,1140550,1727050,35.5294526,129.0502362
801,32,6,1140650,1727050,35.5294384,129.0513388
802,33,6,1140750,1727050,35.5294242,129.0524414
803,34,6,1140850,1727050,35.52941,129.053544
804,35,6,1140950,1727050,35.5293958,129.0546467
805,36,6,1141050,1727050,35.5293815,129.0557493
806,37,6,1141150,1727050,35.5293673,129.0568519
807,38,6,1141250,1727050,35.5293531,129.0579545
808,39,6,1141350,1727050,35.5293388,129.0590571
809,40,6,1141450,1727050,35.5293246,129.0601597
810,41,6,1141550,1727050,35.5293103,129.0612623
811,42,6,1141650,1727050,35.529296,129.0623649
812,43,6,1141750,1727050,35.5292817,129.0634675
813,44,6,1141850,1727050,35.5292674,129.0645702
814,45,6,1141950,1727050,35.5292531,129.0656728
815,46,6,1142050,1727050,35.5292388,129.0667754
816,47,6,1142150,1727050,35.5292245,129.067878
817,48,6,1142250,1727050,35.5292101,129.0689806
818,49,6,1142350,1727050,35.5291958,129.0700832
819,50,6,1142450,1727050,35.5291814,129.0711858
820,51,6,1142550,1727050,35.529167,129.0722884
821,52,6,1142650,1727050,35.5291526,129.073391
822,53,6,1142750,1727050,35.5291383,129.0744936
823,54,6,1142850,1727050,35.5291239,129.0755962
824,55,6,1142950,1727050,35.5291094,129.0766988
825,56,6,1143050,1727050,35.529095,129.0778014
826,57,6,1143150,1727050,35.5290806,129.078904
827,58,6,1143250,1727050,35.5290661,129.0800066
828,59,6,1143350,1727050,35.5290517,129.0811092
829,60,6,1143450,1727050,35.5290372,129.0822118
830,61,6,1143550,1727050,35.5290228,129.0833144
831,62,6,1143650,1727050,35.5290083,129.084417
832,63,6,1143750,1727050,35.5289938,129.0855196
833,64,6,1143850,1727050,35.5289793,129.0866221
834,65,6,1143950,1727050,35.5289648,129.0877247
835,66,6,1144050,1727050,35.5289502,129.0888273
836,67,6,1144150,1727050,35.5289357,129.0899299
837,68,6,1144250,1727050,35.5289212,129.0910325
838,69,6,1144350,1727050,35.5289066,129.0921351
839,70,6,1144450,1727050,35.5288921,129.0932377
840,71,6,1144550,1727050,35.5288775,129.0943403
841,72,6,1144650,1727050,35.5288629,129.0954429
842,73,6,1144750,1727050,35.5288483,129.0965454
843,74,6,1144850,1727050,35.5288337,129.097648
844,75,6,1144950,1727050,35.5288191,129.0987506
845,76,6,1145050,1727050,35.5288045,129.0998532
846,77,6,1145150,1727050,35.5287898,129.1009558
847,78,6,1145250,1727050,35.5287752,129.1020584
848,79,6,1145350,1727050,35.5287605,129.1031609
849,80,6,1145450,1727050,35.5287459,129.1042635
850,81,6,1145550,1727050,35.5287312,129.1053661
851,82,6,1145650,1727050,35.5287165,129.1064687
852,83,6,1145750,1727050,35.5287018,129.1075712
853,84,6,1145850,1727050,35.5286871,129.1086738
854,85,6,1145950,1727050,35.5286724,129.1097764
855,86,6,1146050,1727050,35.5286577,129.110879
856,87,6,1146150,1727050,35.5286429,129.1119815
857,88,6,1146250,1727050,35.5286282,129.1130841
858,89,6,1146350,1727050,35.5286134,129.1141867
859,90,6,1146450,1727050,35.5285987,129.1152893
860,91,6,1146550,1727050,35.5285839,129.1163918
861,92,6,1146650,1727050,35.5285691,129.1174944
862,93,6,1146750,1727050,35.5285543,129.118597
863,94,6,1146850,1727050,35.5285395,129.1196995
864,95,6,1146950,1727050,35.5285247,129.1208021
865,96,6,1147050,1727050,35.5285099,129.1219047
866,97,6,1147150,1727050,35.528495,129.1230072
867,98,6,1147250,1727050,35.5284802,129.1241098
868,99,6,1147350,1727050,35.5284653,129.1252124
869,100,6,1147450,1727050,35.5284505,129.1263149
870,101,6,1147550,1727050,35.5284356,129.1274175
871,102,6,1147650,1727050,35.5284207,129.1285201
872,103,6,1147750,1727050,35.5284058,129.1296226
873,104,6,1147850,1727050,35.5283909,129.1307252
874,105,6,1147950,1727050,35.528376,129.1318277
875,106,6,1148050,1727050,35.5283611,129.1329303
876,107,6,1148150,1727050,35.5283461,129.1340329
877,108,6,1148250,1727050,35.5283312,129.1351354
878,109,6,1148350,1727050,35.5283162,129.136238
879,110,6,1148450,1727050,35.5283013,129.1373405
880,111,6,1148550,1727050,35.5282863,129.1384431
881,112,6,1148650,1727050,35.5282713,129.1395456
882,113,6,1148750,1727050,35.5282563,129.1406482
883,114,6,1148850,1727050,35.5282413,129.1417507
884,115,6,1148950,1727050,35.5282263,129.1428533
885,116,6,1149050,1727050,35.5282113,129.1439558
886,117,6,1149150,1727050,35.5281962,129.1450584
887,118,6,1149250,1727050,35.5281812,129.1461609
888,119,6,1149350,1727050,35.5281661,129.1472635
889,120,6,1149450,1727050,35.528151,129.148366
890,121,6,1149550,1727050,35.528136,129.1494686
891,122,6,1149650,1727050,35.5281209,129.1505711
892,123,6,1149750,1727050,35.5281058,129.1516737
893,124,6,1149850,1727050,35.5280907,129.1527762
894,125,6,1149950,1727050,35.5280756,129.1538788
895,126,6,1150050,1727050,35.5280604,129.1549813
896,127,6,1150150,1727050,35.5280453,129.1560838
897,127,7,1150150,1727150,35.5289466,129.1561024
898,126,7,1150050,1727150,35.5289617,129.1549998
899,125,7,1149950,1727150,35.5289768,129.1538973
900,124,7,1149850,1727150,35.528992,129.1527947
901,123,7,1149750,1727150,35.5290071,129.1516922
902,122,7,1149650,1727150,35.5290222,129.1505896
903,121,7,1149550,1727150,35.5290373,129.149487
904,120,7,1149450,1727150,35.5290523,129.1483845
905,119,7,1149350,1727150,35.5290674,129.1472819
906,118,7,1149250,1727150,35.5290825,129.1461794
907,117,7,1149150,1727150,35.5290975,129.1450768
908,116,7,1149050,1727150,35.5291125,129.1439742
909,115,7,1148950,1727150,35.5291276,129.1428717
910,114,7,1148850,1727150,35.5291426,129.1417691
911,113,7,1148750,1727150,35.5291576,129.1406665
912,112,7,1148650,1727150,35.5291726,129.139564
913,111,7,1148550,1727150,35.5291876,129.1384614
914,110,7,1148450,1727150,35.5292026,129.1373588
915,109,7,1148350,1727150,35.5292175,129.1362563
916,108,7,1148250,1727150,35.5292325,129.1351537
917,107,7,1148150,1727150,35.5292474,129.1340511
918,106,7,1148050,1727150,35.5292624,129.1329486
919,105,7,1147950,1727150,35.5292773,129.131846
920,104,7,1147850,1727150,35.5292922,129.1307434
921,103,7,1147750,1727150,35.5293071,129.1296409
922,102,7,1147650,1727150,35.529322,129.1285383
923,101,7,1147550,1727150,35.5293369,129.1274357
924,100,7,1147450,1727150,35.5293518,129.1263331
925,99,7,1147350,1727150,35.5293666,129.1252306
926,98,7,1147250,1727150,35.5293815,129.124128
927,97,7,1147150,1727150,35.5293963,129.1230254
928,96,7,1147050,1727150,35.5294112,129.1219228
929,95,7,1146950,1727150,35.529426,129.1208202
930,94,7,1146850,1727150,35.5294408,129.1197177
931,93,7,1146750,1727150,35.5294556,129.1186151
932,92,7,1146650,1727150,35.5294704,129.1175125
933,91,7,1146550,1727150,35.5294852,129.1164099
934,90,7,1146450,1727150,35.5295,129.1153073
935,89,7,1146350,1727150,35.5295147,129.1142048
936,88,7,1146250,1727150,35.5295295,129.1131022
937,87,7,1146150,1727150,35.5295442,129.1119996
938,86,7,1146050,1727150,35.529559,129.110897
939,85,7,1145950,1727150,35.5295737,129.1097944
940,84,7,1145850,1727150,35.5295884,129.1086918
